action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,19139559,[],CHEMBL4376319,Antiviral activity against Human coronavirus 229E,F,,,BAO_0000188,BAO_0000218,organism-based format,COc1cc(NC(C)CCCNC(=O)NNC(=O)/C=C/c2ccc3c(c2)OCO3)c2ncccc2c1,,,CHEMBL4373728,Eur J Med Chem,2019,,CHEMBL4165924,,CHEMBL4165924,5.10,0,http://www.openphacts.org/units/Nanomolar,3194311,=,1,1,=,,EC50,nM,,7900.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,15.0,7.9
,,19139560,[],CHEMBL4376319,Antiviral activity against Human coronavirus 229E,F,,,BAO_0000188,BAO_0000218,organism-based format,COc1cc(NC(C)CCCNC(=O)NNC(=O)/C(C)=C/c2ccccc2)c2ncccc2c1,,,CHEMBL4373728,Eur J Med Chem,2019,,CHEMBL4163981,,CHEMBL4163981,5.10,0,http://www.openphacts.org/units/Nanomolar,3194310,=,1,1,=,,EC50,nM,,7900.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,15.0,7.9
,,19139561,[],CHEMBL4376319,Antiviral activity against Human coronavirus 229E,F,,,BAO_0000188,BAO_0000218,organism-based format,COc1cc(NC(C)CCCNC(=O)NNC(=O)/C=C/c2cccc(C(F)(F)F)c2)c2ncccc2c1,,,CHEMBL4373728,Eur J Med Chem,2019,,CHEMBL4162377,,CHEMBL4162377,5.10,0,http://www.openphacts.org/units/Nanomolar,3194312,=,1,1,=,,EC50,nM,,7900.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,15.0,7.9
,,19139562,[],CHEMBL4376319,Antiviral activity against Human coronavirus 229E,F,,,BAO_0000188,BAO_0000218,organism-based format,COc1cc(NC(C)CCCNC(=O)NNC(=O)/C=C/c2ccc(C(F)(F)F)cc2)c2ncccc2c1,,,CHEMBL4373728,Eur J Med Chem,2019,,CHEMBL4176432,,CHEMBL4176432,5.10,0,http://www.openphacts.org/units/Nanomolar,3194313,=,1,1,=,,EC50,nM,,7900.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,15.0,7.9
,,19139563,[],CHEMBL4376319,Antiviral activity against Human coronavirus 229E,F,,,BAO_0000188,BAO_0000218,organism-based format,COc1cc(NC(C)CCCNC(=O)NNC(=O)/C=C/c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2ncccc2c1,,,CHEMBL4373728,Eur J Med Chem,2019,,CHEMBL4165820,,CHEMBL4165820,5.10,0,http://www.openphacts.org/units/Nanomolar,3194314,=,1,1,=,,EC50,nM,,7900.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,15.0,7.9
,,19262276,[],CHEMBL4404500,Antiviral activity against Human coronavirus 229E infected in HuH7 cells expressing T7 RNA polymerase assessed as reduction in virus-induced cytopathic effect incubated for 48 hrs by Alamar blue based assay,F,,,BAO_0000188,BAO_0000218,organism-based format,O=C(/C=C/c1ccccc1)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NCc1ccccc1,,,CHEMBL4402565,J Med Chem,2020,,CHEMBL3780681,,CHEMBL3780681,4.93,0,http://www.openphacts.org/units/Nanomolar,3216358,=,1,1,=,,EC50,nM,,11800.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,11.8
,,19262277,[],CHEMBL4404500,Antiviral activity against Human coronavirus 229E infected in HuH7 cells expressing T7 RNA polymerase assessed as reduction in virus-induced cytopathic effect incubated for 48 hrs by Alamar blue based assay,F,,,BAO_0000188,BAO_0000218,organism-based format,CC(C)C[C@H](NC(=O)/C=C/c1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NCc1ccccc1,,,CHEMBL4402565,J Med Chem,2020,,CHEMBL4590737,,CHEMBL4590737,6.22,0,http://www.openphacts.org/units/Nanomolar,3216361,=,1,1,=,,EC50,nM,,600.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,0.6
,,19262278,[],CHEMBL4404500,Antiviral activity against Human coronavirus 229E infected in HuH7 cells expressing T7 RNA polymerase assessed as reduction in virus-induced cytopathic effect incubated for 48 hrs by Alamar blue based assay,F,,,BAO_0000188,BAO_0000218,organism-based format,O=C(/C=C/c1ccccc1)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NCc1ccccc1,,,CHEMBL4402565,J Med Chem,2020,,CHEMBL4441971,,CHEMBL4441971,5.75,0,http://www.openphacts.org/units/Nanomolar,3216365,=,1,1,=,,EC50,nM,,1800.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,1.8
,,19262279,[],CHEMBL4404500,Antiviral activity against Human coronavirus 229E infected in HuH7 cells expressing T7 RNA polymerase assessed as reduction in virus-induced cytopathic effect incubated for 48 hrs by Alamar blue based assay,F,,,BAO_0000188,BAO_0000218,organism-based format,O=C(/C=C/c1ccccc1)N[C@@H](CC1CC1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NCc1ccccc1,,,CHEMBL4402565,J Med Chem,2020,,CHEMBL4442435,,CHEMBL4442435,5.89,0,http://www.openphacts.org/units/Nanomolar,3216366,=,1,1,=,,EC50,nM,,1300.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,1.3
,,19262281,[],CHEMBL4404500,Antiviral activity against Human coronavirus 229E infected in HuH7 cells expressing T7 RNA polymerase assessed as reduction in virus-induced cytopathic effect incubated for 48 hrs by Alamar blue based assay,F,,,BAO_0000188,BAO_0000218,organism-based format,O=C(/C=C/c1ccccc1)N[C@@H](CC1CCCC1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NCc1ccccc1,,,CHEMBL4402565,J Med Chem,2020,,CHEMBL4438019,,CHEMBL4438019,5.60,0,http://www.openphacts.org/units/Nanomolar,3216368,=,1,1,=,,EC50,nM,,2500.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,2.5
,,19282430,[],CHEMBL4409493,Antiviral activity against Human coronavirus 229E infected in human HELF cells assessed as reduction in virus-induced cytopathogenicity incubated for 7 days by microscopic analysis,F,,,BAO_0000188,BAO_0000218,organism-based format,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4406859,Eur J Med Chem,2019,,CHEMBL1643,RIBAVIRIN,CHEMBL1643,,0,http://www.openphacts.org/units/Nanomolar,3220080,=,1,1,=,,EC50,nM,,112000.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,112.0
,,19282431,[],CHEMBL4409493,Antiviral activity against Human coronavirus 229E infected in human HELF cells assessed as reduction in virus-induced cytopathogenicity incubated for 7 days by microscopic analysis,F,,,BAO_0000188,BAO_0000218,organism-based format,CCCCc1cn(C/C=C2\OC(=O)C(OCc3ccccc3)=C2OCc2ccccc2)nn1,,,CHEMBL4406859,Eur J Med Chem,2019,,CHEMBL3297805,,CHEMBL3297805,5.07,0,http://www.openphacts.org/units/Nanomolar,3220069,=,1,1,=,,EC50,nM,,8450.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,8.45
,,22768962,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '96.0', 'text_value': None, 'type': 'Time', 'units': 'day', 'value': '4.0'}]",CHEMBL4703764,Antiviral activity against Human coronavirus 229E infected in human MRC5 cells assessed as reduction in virus-induced cytopathogenicity incubated for 4 days by XTT dye based assay,F,,,BAO_0000188,BAO_0000218,organism-based format,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(=O)CO)cc12,,,CHEMBL4699574,J Med Chem,2020,,CHEMBL4777223,,CHEMBL4777223,8.05,0,http://www.openphacts.org/units/Nanomolar,3534814,=,1,1,=,,EC50,nM,,9.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,0.009000000000000001
,,22804102,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL4712028,Antiviral activity against HCoV-229E infected in human MRC5 cells incubated for 2 hrs by XTT method,F,,,BAO_0000190,BAO_0000218,organism-based format,C[C@H]1O[C@@](O)(O[C@H]2CC[C@@]3(C)[C@@H](CC[C@]4(C)[C@@H]3C=CC3=C5CC(C)(C)CC[C@]5(CO)[C@H](O)C[C@]34C)[C@]2(C)CO)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O,,,CHEMBL4706626,J Med Chem,2020,,CHEMBL4763715,,CHEMBL4763715,5.77,0,http://www.openphacts.org/units/Nanomolar,3541286,=,1,1,=,,IC50,nM,,1700.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,IC50,uM,UO_0000065,,1.7
,,22849549,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4723129,Antiviral activity against HCoV-229E harboring GFP infected in human Huh-7 cells treated 1 hr prior to viral infection by fluorometric analysis,F,,,BAO_0000188,BAO_0000218,organism-based format,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,,,CHEMBL4715853,J Med Chem,2020,,CHEMBL729,LOPINAVIR,CHEMBL729,5.18,0,http://www.openphacts.org/units/Nanomolar,3547779,=,1,1,=,,EC50,nM,,6600.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,6.6
,,22849550,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4723129,Antiviral activity against HCoV-229E harboring GFP infected in human Huh-7 cells treated 1 hr prior to viral infection by fluorometric analysis,F,,,BAO_0000188,BAO_0000218,organism-based format,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,,,CHEMBL4715853,J Med Chem,2020,,CHEMBL76,CHLOROQUINE,CHEMBL76,5.48,0,http://www.openphacts.org/units/Nanomolar,3547775,=,1,1,=,,EC50,nM,,3300.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,3.3
,,22849607,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '144.0', 'text_value': None, 'type': 'Time', 'units': 'day', 'value': '6.0'}]",CHEMBL4723143,Antiviral activity against HCoV-229E infected in human Huh7 cells assessed as reduction in virus induced cytopathic effect incubated for 6 days by cellTiter-Glo assay,F,,,BAO_0000188,BAO_0000218,organism-based format,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,,,CHEMBL4715853,J Med Chem,2020,,CHEMBL4065616,REMDESIVIR,CHEMBL4065616,7.62,0,http://www.openphacts.org/units/Nanomolar,3547774,=,1,1,=,,EC50,nM,,24.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,0.024
,,22849692,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '96.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '96.0'}]",CHEMBL4723187,Antiviral activity against HCoV-229E infected in human MRC-5 cells incubated for 96 hrs by XTT assay,F,,,BAO_0000188,BAO_0000218,organism-based format,C[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@@H](CC[C@]4(C)[C@@H]3C=CC3=C5CC(C)(C)CC[C@]5(CO)[C@H](O)C[C@]34C)[C@]2(C)CO)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O,,,CHEMBL4715853,J Med Chem,2020,,CHEMBL3792981,,CHEMBL3792981,5.77,0,http://www.openphacts.org/units/Nanomolar,3547811,=,1,1,=,,EC50,nM,,1700.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,1.7
,,24378038,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '72.0', 'text_value': None, 'type': 'Time', 'units': 'day', 'value': '3.0'}]",CHEMBL5037756,Antiviral activity against Human coronavirus 229E infected in human MRC5 cells assessed as inhibition of plaque formation measured after 3 days by Plaque reduction assay,F,,,BAO_0000188,BAO_0000218,organism-based format,COc1ccc2c(c1)c(CC(=O)NCCCCCCC(=O)N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)N[C@@H](C)c1ccc(-c3scnc3C)cc1)C(C)(C)C)c(C)n2C(=O)c1ccc(Cl)cc1,,,CHEMBL5036342,Eur J Med Chem,2021,,CHEMBL5094866,,CHEMBL5094866,4.44,0,http://www.openphacts.org/units/Nanomolar,3776666,=,1,1,=,,EC50,nM,,36500.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,36.5
,,24378039,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '72.0', 'text_value': None, 'type': 'Time', 'units': 'day', 'value': '3.0'}]",CHEMBL5037756,Antiviral activity against Human coronavirus 229E infected in human MRC5 cells assessed as inhibition of plaque formation measured after 3 days by Plaque reduction assay,F,,,BAO_0000188,BAO_0000218,organism-based format,COc1ccc2c(c1)c(CC(=O)NCCN1CCN(C(=O)CCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)N[C@@H](C)c3ccc(-c4scnc4C)cc3)C(C)(C)C)CC1)c(C)n2C(=O)c1ccc(Cl)cc1,,,CHEMBL5036342,Eur J Med Chem,2021,,CHEMBL5082790,,CHEMBL5082790,5.50,0,http://www.openphacts.org/units/Nanomolar,3776668,=,1,1,=,,EC50,nM,,3200.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,3.2
,,24788493,[],CHEMBL5131637,Antiviral activity against hCoV-229E assessed as inhibition of cytopathic effect,F,,,BAO_0000188,BAO_0000218,organism-based format,CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,,,CHEMBL5131375,J Med Chem,2022,,CHEMBL217092,SARACATINIB,CHEMBL217092,5.62,0,http://www.openphacts.org/units/Nanomolar,3869381,=,1,1,=,,EC50,nM,,2400.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,2.4
,,24788651,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose', 'standard_units': 'microM', 'standard_value': '4.0', 'text_value': None, 'type': 'Dose', 'units': 'microM', 'value': '4.0'}]",CHEMBL5131731,Antiviral activity against HCoV-229E assessed as reduction of viral RNA level at 4 uM relative control,F,,,BAO_0001103,BAO_0000218,organism-based format,C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,,,CHEMBL5131375,J Med Chem,2022,,CHEMBL10,SB-203580,CHEMBL10,,0,http://qudt.org/vocab/unit#Percent,3869455,=,1,0,=,,Activity,%,,60.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,Activity,%,UO_0000187,,60.0
,,24788846,[],CHEMBL5131819,Antiviral activity against HCoV-229E,F,,,BAO_0000188,BAO_0000218,organism-based format,CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,,,CHEMBL5131375,J Med Chem,2022,,CHEMBL217092,SARACATINIB,CHEMBL217092,5.62,0,http://www.openphacts.org/units/Nanomolar,3869381,=,1,1,=,,EC50,nM,,2400.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,2.4
,,24789018,[],CHEMBL5131941,Antiviral activity against hCoV-229E,F,,,BAO_0000188,BAO_0000218,organism-based format,CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,,,CHEMBL5131376,J Med Chem,2022,,CHEMBL217092,SARACATINIB,CHEMBL217092,5.62,0,http://www.openphacts.org/units/Nanomolar,3869540,=,1,1,=,,EC50,nM,,2400.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,2.4
